user_id	user_ground_truths	user_top_k_prediction
31170	[27193, 31353, 21420, 28529, 3952, 36194, 34620, 27514, 28745, 27136, 27085, 36082, 37472, 35456, 36681, 21422, 27684, 34416, 32302, 14488, 27714, 27484, 36855, 27623]	[33873, 30544, 31297, 30652, 30450, 33397, 27484, 36081, 31122, 32298, 27355, 27714, 27674, 27193, 25207, 36194, 34416, 32865, 27532, 36086, 30271, 28166, 11115, 27684, 31614, 36855, 35038, 34620, 27709, 33767, 21420, 27686, 36201, 28528, 28171, 33352, 36065, 16351, 21422, 27260, 35101, 35457, 27736, 27737, 28531, 27562, 33913, 28220, 36681, 32302, 27628, 27725, 30762, 24573, 28223, 3952, 29855, 27224, 28500, 28535, 31293, 27657, 35456, 34815, 33355, 35502, 26823, 33916, 32703, 35040, 35513, 24913, 27453, 31124, 28225, 27136, 16212, 28529, 21421, 30988, 27656, 34579, 36292, 37472, 27671, 20960, 36231, 27514, 35482, 27733, 20922, 31353, 22463, 27561, 37632, 30766, 32923, 17823, 27085, 32305]
31171	[12163, 22174, 9214, 28889, 10408, 10481, 22765, 15418, 37641, 19907, 36991, 5345, 11814, 7347, 32932, 19866, 29955, 4949, 12885, 10801, 34421, 8016, 36452, 2641, 20748, 16627, 10919, 14568, 33680, 35202, 6659, 14827, 13556, 5694, 33069, 30401, 34930, 8668, 10998, 14423, 29338, 33006, 5342, 7643, 30236, 15447, 3776, 35205, 21206, 28908, 12922, 3806, 20339, 18197, 34937, 35763, 15473, 13664, 7892, 21225, 28899, 6919, 6781, 33066, 11077, 10226, 5062, 6846, 16468, 30627, 36174, 5685, 28909, 32166, 7591, 26573, 7878, 25005, 3061, 19271, 13676, 34929, 31585, 18621, 3517, 10446, 13542, 26725, 29101, 34381, 11636, 3602, 19326, 3667, 5853, 14934]	[13031, 5345, 9279, 5399, 10463, 18975, 15479, 33066, 9584, 15463, 26572, 28909, 15446, 18175, 14160, 29955, 19271, 8533, 9291, 34609, 19024, 15053, 11636, 3061, 23848, 27835, 10801, 4087, 34555, 10446, 79, 2891, 13038, 9139, 19907, 27891, 35202, 2641, 15705, 31751, 35205, 16625, 24905, 19852, 6020, 12163, 29993, 34381, 14582, 19637, 33006, 7643, 20584, 16623, 855, 22765, 21359, 4913, 12885, 34930, 6768, 33680, 9171, 26811, 9244, 9286, 3667, 36906, 33001, 12764, 31511, 7642, 10386, 19628, 36584, 6805, 36818, 11814, 18170, 19866, 8957, 6659, 26571, 15474, 28889, 10868, 13034, 10998, 15060, 2845, 32932, 21210, 4927, 14166, 7347, 13589, 3672, 10798, 30161, 5341]
31172	[31124, 29170, 35502, 20958, 33873, 11469, 35040, 31122, 33059, 9644, 31614, 21136, 16784, 34637, 37324, 27916, 24801, 36515, 27154, 36546, 22399, 37736, 36065, 27224, 28286, 27364, 34579, 37795, 36889, 35497, 37935, 30988]	[33873, 36065, 31122, 36081, 30271, 30766, 36201, 36855, 37795, 36111, 26588, 33059, 33767, 35030, 30544, 37935, 31297, 27733, 27744, 34579, 29309, 32865, 35497, 31124, 36026, 31390, 36194, 31614, 28166, 35038, 27532, 30988, 32703, 37736, 32923, 27224, 27684, 27355, 34815, 11124, 34416, 37236, 29260, 24183, 21115, 36889, 35513, 32759, 11469, 24801, 35277, 30450, 35457, 28221, 30652, 25778, 27364, 24185, 30448, 35041, 34637, 28171, 33397, 33337, 28529, 34661, 33614, 36546, 37324, 28167, 20958, 32298, 16784, 36515, 23684, 27193, 37264, 14488, 25083, 9644, 35502, 22540, 36086, 27674, 27916, 36202, 36237, 34659, 33903, 25207, 5331, 25777, 33355, 21136, 32013, 27154, 34581, 29170, 36085, 27585]
31173	[16045, 36051, 24573, 18322, 36755, 24858, 32304, 7371, 16168, 37709, 20349, 11453, 34658, 21682, 26483, 21285, 33784, 33514, 28738, 36276, 3952, 34269, 27322, 37141, 18499, 25975, 20105, 27731, 34579, 33338, 28117, 32506, 30852, 16113, 16323, 29313, 25998, 28740, 16256, 21412, 16299, 3996, 32161, 26458, 3999, 16649, 17795, 35464, 37322, 24810, 28396, 25077, 3931, 30988, 36575, 16283, 26466, 21276, 33478, 18509, 3907]	[20526, 17900, 26458, 21420, 16168, 3996, 21413, 20349, 11124, 21421, 34269, 33735, 24953, 7371, 33739, 20974, 24573, 23117, 21412, 33514, 16650, 21411, 32055, 29619, 34492, 15862, 24956, 20942, 3842, 25077, 3907, 19091, 3968, 16194, 28393, 32305, 27814, 18499, 3999, 3998, 34945, 23265, 16103, 25975, 32886, 15986, 32304, 17895, 25717, 24810, 36276, 22463, 33614, 16658, 16649, 34658, 27029, 16660, 18185, 24858, 19878, 3431, 26483, 16661, 32757, 19190, 28740, 36954, 22503, 7328, 28119, 16256, 3931, 21414, 25891, 16093, 21276, 30271, 26958, 30017, 33479, 26466, 17275, 33368, 20103, 36231, 29313, 18491, 34190, 26952, 27437, 15955, 20951, 31092, 36051, 32161, 29260, 16296, 30580, 32664]
31174	[14017, 19791, 1351, 13982, 32380, 1360, 14021, 10555, 14091, 14127, 15870, 15878, 36258, 31502, 960, 8495]	[14127, 15866, 14092, 14091, 1351, 632, 14021, 14089, 15878, 14124, 11800, 11776, 14553, 1360, 14449, 3096, 8495, 1757, 11090, 32380, 5443, 13982, 14017, 12802, 1728, 7729, 28212, 15874, 960, 14042, 8500, 10724, 14073, 18693, 25381, 31502, 1786, 14559, 1361, 13968, 19791, 1306, 36258, 15913, 15870, 3125, 36251, 14065, 641, 22932, 15921, 14269, 1774, 34987, 18704, 28216, 15915, 11928, 2703, 14068, 1775, 34756, 18697, 14084, 31767, 14270, 14076, 34991, 14050, 31410, 14048, 14062, 1366, 5409, 36319, 22756, 3126, 36698, 11933, 28418, 31420, 640, 5403, 23925, 13971, 20648, 10723, 37681, 18243, 33014, 31768, 1736, 14126, 1772, 31761, 15923, 26837, 15916, 633, 1742]
31175	[16706, 31356, 32105, 21421, 23409, 27437, 4557, 14296, 18488, 21537, 17822, 26638, 26823, 18713, 26944, 33514]	[4557, 1010, 18488, 14296, 9551, 21421, 18713, 3999, 26638, 17822, 21537, 33514, 27437, 30544, 20843, 4007, 31356, 26944, 26823, 23409, 21411, 32105, 7371, 21420, 29679, 20168, 20290, 22399, 16706, 19190, 16808, 26748, 27322, 11124, 35456, 19878, 16942, 23089, 27692, 24432, 12868, 21119, 12820, 4703, 13013, 20349, 23011, 31390, 20930, 34792, 23013, 20387, 25717, 16164, 18807, 10987, 16940, 24810, 19535, 17823, 31739, 22311, 27476, 3952, 18384, 15986, 16635, 17169, 16878, 16317, 23117, 5249, 21388, 21422, 33735, 9081, 27355, 16328, 16075, 23403, 25902, 16879, 7363, 20974, 17335, 35030, 20857, 18795, 26750, 14641, 23654, 26591, 25087, 32536, 17171, 25975, 3932, 20942, 3972, 21412]
31176	[3626, 13038, 3650, 22774, 6151, 10463, 2709, 28915, 703, 36973, 3647, 10374, 14453, 5235, 17743, 35584, 35813, 10569, 9569, 10429, 785, 20194, 7586, 19448, 9582, 3525, 24040, 8343]	[3647, 783, 10463, 3603, 10569, 4927, 15454, 10374, 15058, 9569, 3626, 1018, 9285, 2902, 13033, 703, 17743, 3651, 12330, 852, 11636, 9582, 2801, 3525, 12830, 25860, 3539, 3806, 3312, 10508, 768, 20194, 3245, 5235, 8667, 15, 2845, 10752, 3300, 24040, 33066, 5175, 10482, 2964, 13038, 19448, 3518, 20510, 18174, 15053, 10429, 5395, 12329, 3085, 2706, 33560, 15448, 1538, 19852, 785, 22679, 3650, 15439, 7442, 8329, 8278, 16625, 5323, 3574, 28964, 8412, 652, 8693, 22776, 2020, 31585, 28915, 5326, 3600, 24061, 8645, 14667, 14423, 10806, 6151, 19866, 2835, 2782, 5381, 7261, 15444, 13036, 3807, 3649, 6659, 4301, 4936, 12906, 15459, 787]
31177	[15457, 736, 14404, 3678, 13039, 14443, 14435, 6703, 14376, 28685, 21220, 17642, 31705, 5175, 13033, 8656, 6798, 37857, 11708, 34131, 24250, 3300]	[5396, 3064, 13282, 8403, 2731, 17722, 7314, 7964, 14435, 14396, 14404, 7310, 7335, 5175, 13033, 12911, 16251, 736, 9132, 17622, 24250, 14546, 3639, 13039, 18367, 3300, 10436, 6753, 3083, 8311, 20241, 14424, 6798, 34131, 5381, 17642, 17145, 8412, 9581, 9569, 28848, 16623, 13579, 17921, 14371, 14369, 7872, 31705, 12907, 12905, 15457, 9289, 10752, 11636, 10496, 37857, 28685, 6703, 30743, 23950, 14436, 13446, 8404, 8656, 14959, 11708, 17641, 26572, 7313, 8634, 2957, 12330, 4949, 9171, 2852, 17628, 9277, 17631, 8406, 25860, 14389, 20628, 25059, 7227, 28881, 7312, 4280, 5326, 21220, 14443, 3807, 10500, 3678, 16616, 10462, 20748, 10604, 17637, 10441, 29993]
31178	[22084, 19035, 32429, 37112, 9083, 6638, 13957, 10035, 37054, 17093, 5314, 4675, 36510, 22085, 20626, 26687, 8464, 19056, 5304, 10301]	[608, 22085, 5303, 26686, 32429, 35973, 1271, 4680, 19053, 10301, 10303, 12196, 3090, 15612, 6640, 6642, 6638, 26687, 5304, 29518, 27993, 8058, 12179, 614, 4675, 33741, 601, 4846, 20429, 19041, 17132, 10044, 22656, 10035, 8009, 27990, 5164, 7538, 12189, 19042, 7522, 29056, 4843, 35008, 6643, 619, 22084, 22081, 19056, 19045, 12977, 983, 22657, 27991, 8059, 5167, 12174, 18849, 8464, 578, 6639, 4699, 566, 607, 27992, 28154, 17091, 37142, 9083, 25360, 7525, 37054, 9952, 6645, 20626, 5314, 1276, 835, 19055, 7533, 10022, 36510, 837, 586, 8007, 19035, 5309, 5305, 6637, 19043, 10018, 8003, 5163, 20430, 2921, 19057, 5168, 28818, 22654, 4848]
31179	[14127, 14084, 32380, 15874, 11090, 34987, 1351, 28418, 8889, 37773, 11768, 33948, 13146, 33366, 19359, 8495]	[14127, 11090, 10724, 32380, 15866, 14092, 18693, 15878, 8495, 15874, 1351, 14089, 14084, 11800, 14021, 34987, 28418, 14553, 25381, 14449, 36698, 8500, 14076, 34758, 33366, 13971, 31420, 632, 14126, 28212, 14042, 33327, 14269, 3096, 8889, 5416, 33948, 15921, 15923, 5443, 12802, 22932, 9618, 14091, 37681, 22348, 31410, 11768, 2703, 34756, 12743, 19359, 960, 11776, 14559, 14124, 32142, 22354, 1757, 14050, 37773, 28216, 22634, 18697, 3125, 33385, 1782, 15915, 641, 1792, 31768, 11933, 13146, 18704, 31502, 37001, 14062, 13907, 19352, 11792, 7729, 640, 22938, 1786, 625, 11801, 22756, 27810, 1372, 15909, 1340, 1356, 33014, 15913, 14068, 5409, 12724, 30289, 14147, 35773]
31180	[28393, 29281, 16018, 18990, 36722, 28396, 22828, 37023, 16687, 3842, 13527, 7371, 19518, 20940, 28251, 29187, 28839, 36427, 28165, 18183, 36739, 34492, 35027]	[29281, 10736, 29260, 20940, 34492, 25201, 36427, 34292, 29659, 22828, 11124, 33739, 16018, 7371, 28839, 28165, 22540, 28251, 27644, 28393, 29187, 33903, 19512, 26729, 19518, 28396, 25206, 3152, 9611, 35027, 18990, 36548, 880, 16687, 36231, 33783, 36739, 17897, 19526, 33614, 21566, 30448, 31630, 33514, 26456, 21279, 24577, 18183, 31619, 16240, 3166, 23117, 27814, 34353, 17303, 29257, 18987, 37023, 31383, 25988, 13522, 37221, 16103, 13527, 33398, 3842, 15862, 36722, 19190, 26473, 23600, 34358, 36102, 18005, 16845, 36425, 16878, 31092, 20349, 37188, 37287, 10281, 25204, 34359, 33834, 15986, 16660, 24965, 8083, 29182, 30391, 5249, 34269, 21670, 30390, 16163, 36129, 36955, 20675, 33735]
31181	[26823, 5248, 32298, 34658, 28119, 36086, 36201, 36065, 32146, 23265, 31297, 27562, 36111, 33737, 21120, 30437, 32220, 27697, 35513, 26463, 27136, 11126, 16164, 17794, 36426, 23646, 24575, 27593, 18481, 27333, 29309, 37612, 34655, 37645, 32923, 35042, 24573, 27567, 29168, 28523, 32304, 35075, 23175, 20974, 33767, 30544, 28839, 30580, 17796, 35456, 21566, 9611, 37631, 36715, 37196, 32534, 37935, 35364, 37978, 35405, 30269, 37795, 35037, 33475, 37927, 35030, 37811, 27659, 35664, 23011, 12868, 17802]	[31297, 35513, 36081, 32703, 33873, 30544, 36065, 35457, 11124, 31122, 27725, 36194, 28529, 24573, 27674, 31614, 32923, 35030, 33767, 32013, 29930, 28166, 30450, 31124, 23117, 34658, 25717, 27355, 36086, 36201, 37645, 35456, 16351, 21420, 20349, 21421, 27136, 27709, 36426, 32865, 34657, 30652, 37795, 30580, 33397, 25988, 35038, 34416, 33874, 16164, 33352, 16346, 36292, 36855, 32298, 27532, 28222, 21120, 27562, 22953, 28453, 16212, 30762, 20974, 27714, 27671, 33614, 27169, 31390, 27498, 28528, 33355, 35484, 28535, 28220, 25975, 27577, 32305, 31352, 30271, 27745, 29260, 30269, 32759, 31121, 34492, 27193, 34414, 37632, 14488, 36085, 27744, 30448, 34655, 11474, 35098, 34579, 23265, 30988, 33916]
31182	[814, 3245, 1003, 12978, 10510, 12811, 7722, 13019, 19326, 87, 93, 3483, 26485, 17970, 36931, 24185, 36410, 25179]	[783, 3245, 3483, 710, 2706, 2179, 762, 812, 786, 7597, 2788, 2023, 87, 1826, 4505, 769, 28142, 2902, 13019, 3259, 649, 3918, 19326, 17970, 1718, 1541, 688, 2877, 5869, 1540, 2014, 773, 9501, 814, 1003, 12811, 2791, 7052, 2737, 715, 665, 8669, 31494, 12978, 657, 36410, 10510, 93, 2814, 24185, 25179, 1532, 0, 4078, 22750, 8287, 36754, 36931, 656, 3760, 784, 3430, 8556, 2787, 19709, 7120, 2012, 69, 3356, 774, 2748, 1548, 9266, 1860, 24456, 11124, 868, 9013, 30391, 819, 5340, 4711, 711, 4509, 5020, 7428, 5361, 15, 2904, 2821, 687, 4313, 20940, 13372, 24956, 14340, 2959, 34658, 2782, 2866]
31183	[16797, 34264, 11541, 14553, 34756, 14127, 11928, 22932, 14447, 1735, 17202, 33636, 18693, 1351, 14148, 1782]	[14127, 14553, 22932, 11090, 18693, 15866, 25381, 14124, 632, 34756, 3096, 10724, 8500, 14092, 14269, 31761, 14062, 625, 14447, 1351, 15878, 33636, 11928, 640, 5450, 1735, 14148, 1757, 1775, 11776, 14091, 11800, 34264, 14449, 12724, 14076, 28212, 8495, 14089, 14068, 633, 1782, 14021, 17202, 1360, 960, 1305, 641, 33014, 22936, 15888, 11541, 14063, 14084, 14049, 15874, 8439, 15921, 10985, 3125, 15917, 13968, 14109, 28216, 14150, 11929, 29082, 36698, 22354, 1774, 1728, 8506, 954, 14050, 15913, 16797, 18269, 34757, 1372, 1281, 30289, 11931, 3112, 14042, 12743, 29078, 15871, 9618, 14098, 33327, 1346, 13145, 7729, 32379, 15870, 958, 34758, 34991, 5416, 1290]
31184	[32241, 15099, 35358, 26901, 15272, 5104, 7488, 36633, 5601, 34562, 4366, 9859, 15113, 31159, 11478, 25367, 18134, 8374, 13232, 4211, 26603, 3057, 13265, 15024, 17972, 13377, 9323, 27933, 5100, 6428, 17289, 30738, 12210, 14288, 36453, 6408, 19152, 1707, 3828, 1424, 9632, 6533, 17382, 22043, 22575, 1089, 28873, 4174, 27902, 17427, 1413, 7792, 15936, 19549, 1218, 27964, 13234, 4415, 25129, 2932, 1115, 10953, 22608, 9857, 19630, 36957, 10469, 21559, 29813, 20026, 5725, 5281, 11045]	[4216, 15099, 32241, 25129, 4366, 13, 22043, 1413, 11478, 19549, 31159, 12210, 28873, 19152, 9321, 3295, 5601, 6194, 13120, 14992, 4452, 22385, 5104, 4174, 8950, 2632, 17427, 28681, 30738, 23158, 2609, 9846, 9869, 13234, 4602, 15111, 14238, 24091, 10684, 15113, 9859, 4646, 9684, 7792, 22739, 12311, 6540, 10624, 3635, 13379, 7897, 18321, 14308, 15936, 26901, 19709, 6215, 6533, 23609, 28957, 6412, 5253, 6428, 6634, 4181, 8208, 12618, 19277, 6408, 17384, 9632, 13377, 3136, 17385, 8932, 4214, 1115, 4653, 25367, 11907, 34562, 6462, 1521, 4188, 35358, 14320, 20795, 17678, 11541, 11105, 18536, 6214, 11881, 8537, 15107, 2333, 10159, 13265, 11016, 5100]
31185	[25207, 26833, 26076, 27605, 33873, 23678, 16164, 32774, 16348, 23163, 37963, 28159, 37601, 11124, 28524, 29260, 27298, 20168, 20094, 33041, 23166, 22477, 30134, 9609, 23698, 29608, 16033, 35101, 26552, 29238, 28502, 14489, 3154, 2696, 21675, 20162, 25705, 36410, 36754, 3173, 20971, 33860, 18713, 30735, 17276, 3850, 18286, 20968, 3171, 23821, 16680, 9611, 27191, 27136, 26434, 30766, 17885, 31325, 16697, 26196, 5249, 33017, 4770, 20957, 7326, 31971, 16831, 20857, 22466, 24185, 37658, 30450]	[9611, 18713, 11124, 3174, 20930, 19515, 3918, 3154, 3173, 17902, 4010, 4700, 17823, 20940, 20857, 16697, 30529, 7371, 23821, 22540, 27355, 9609, 3179, 17800, 20971, 16164, 24185, 10987, 8876, 16703, 16680, 4777, 20932, 26588, 29537, 28528, 4007, 4772, 15815, 23963, 13285, 25279, 20812, 30544, 16100, 19951, 21115, 33873, 21411, 27498, 16687, 21675, 29260, 25277, 33041, 20168, 14878, 9644, 27580, 16565, 5250, 23601, 16348, 7358, 33860, 22828, 36081, 17897, 3968, 25207, 16241, 30766, 28500, 26552, 11465, 24183, 7373, 16637, 31371, 25083, 23678, 862, 30914, 22457, 4783, 7364, 3940, 24327, 16704, 6325, 21674, 23345, 16018, 27555, 34980, 15986, 4771, 5249, 16818, 10736]
31186	[21329, 10910, 835, 12977, 5304, 10280, 8058, 1271, 37343, 601, 5317, 28814, 33741, 10301, 18849, 3090, 12180, 5165, 8043, 28815, 6640, 38019, 15612, 31520, 17106, 29522, 29511, 12176, 15164, 9948, 8059, 566, 29062]	[608, 5317, 21329, 15612, 26686, 3090, 5303, 5165, 10301, 601, 614, 5163, 1271, 8058, 12176, 12196, 28815, 6640, 19041, 8048, 5164, 607, 12174, 22654, 10303, 1267, 33741, 8059, 12195, 17106, 22085, 10910, 10044, 12189, 18849, 7525, 29513, 619, 566, 8009, 5304, 4843, 35973, 7529, 560, 29056, 557, 19053, 20429, 19056, 29518, 17132, 32429, 4680, 835, 8043, 19055, 12111, 20424, 12977, 7999, 28816, 27990, 5168, 12095, 8007, 6638, 14363, 19043, 10280, 6637, 8042, 37343, 567, 10291, 1276, 10027, 596, 29508, 7532, 9485, 12180, 21328, 35009, 6641, 5307, 12098, 19042, 5305, 7272, 20430, 31853, 12169, 4687, 6639, 31930, 17107, 28817, 10288, 34210]
31187	[28966, 25590, 6954, 16625, 14454, 11636, 32990, 3811, 31511, 26811, 19597, 21407, 703, 10236, 19273, 14546]	[11636, 3777, 14369, 7335, 12906, 25860, 14454, 8667, 15420, 32990, 18175, 16623, 31511, 15448, 15450, 16625, 3811, 26572, 3807, 13025, 9291, 9244, 9139, 15473, 5175, 17632, 9286, 13038, 10236, 21407, 25590, 12330, 5395, 7643, 17641, 3649, 22434, 4999, 19235, 10481, 7247, 15443, 9569, 13037, 28966, 703, 9558, 28964, 5868, 17921, 14680, 6798, 9287, 9557, 13018, 23848, 10510, 8756, 5323, 5235, 6020, 14546, 3676, 26811, 5063, 4933, 3647, 10462, 13041, 6659, 12985, 8693, 28962, 10463, 13031, 13676, 10508, 15447, 3651, 6954, 1018, 14424, 3602, 15053, 27835, 29993, 29644, 28950, 14443, 10499, 8343, 9279, 11397, 28908, 15441, 6043, 2845, 15414, 15436, 8412]
31188	[3635, 10808, 27825, 17137, 24590, 13030, 5285, 8554, 18968, 18071, 5037, 9581, 7014, 31137, 3667, 12630, 28936, 37110, 5343, 33463]	[3635, 11225, 12630, 17137, 5343, 37110, 12935, 18071, 3794, 5037, 31137, 4953, 7438, 3667, 10808, 9261, 4080, 32927, 7718, 11066, 4925, 18968, 7014, 4078, 7860, 9242, 4274, 27825, 12331, 24590, 28936, 8639, 13030, 9583, 23225, 18975, 10219, 1017, 9247, 2865, 8336, 12601, 10435, 6722, 10486, 29694, 5009, 17722, 15156, 33491, 2834, 22170, 5021, 18766, 5285, 8554, 5730, 6878, 25944, 5379, 27940, 17178, 9581, 10924, 5683, 12618, 12885, 13575, 14375, 23291, 2833, 3806, 796, 12629, 4081, 5279, 33315, 5341, 33463, 6123, 3629, 3555, 2896, 3526, 2891, 4293, 21207, 10792, 20327, 10241, 4087, 30912, 12988, 21848, 4965, 24091, 14202, 20748, 5696, 7335]
31189	[37460, 21399, 26643, 19535, 37704, 18396, 21537, 34792, 30555, 23403, 33221, 25153, 37074, 20353, 18805, 17325, 36981, 23426, 37459, 36570, 22375, 30983, 20393, 34753, 37614, 36227, 33267, 30562, 22377, 20378, 36696, 7767, 34157, 34796, 30542, 29679, 20299, 34456, 7606, 28960, 25303, 34846, 37458, 37701, 17339, 26578, 36943, 20298, 35664, 24954, 22370, 37231, 17100, 22302, 34149, 37192, 26000, 8766, 30866, 1009, 3353, 27320, 22373, 23404, 34798, 8145, 23801, 37337, 30557, 20392, 30567, 25902, 26582, 13710, 22374, 26003, 37332, 32586, 37457, 21556]	[23403, 29679, 26000, 24954, 30567, 36227, 19535, 33979, 23408, 31514, 1010, 20387, 21396, 12868, 30542, 34796, 21399, 33419, 36270, 34786, 9551, 34374, 18805, 30301, 33228, 5032, 17253, 34792, 26642, 7330, 33267, 26579, 18387, 30983, 17335, 30562, 36274, 26635, 33976, 33978, 17325, 37231, 37459, 34795, 34846, 37074, 26643, 17251, 22377, 21556, 34031, 35664, 34851, 8144, 14296, 24113, 30557, 34853, 33221, 10298, 26638, 18818, 34456, 26632, 33369, 23409, 22375, 37100, 20392, 25152, 22374, 18919, 23011, 23407, 36829, 9549, 34857, 18373, 4557, 37217, 32906, 8145, 13011, 17328, 7767, 20382, 18396, 33977, 3353, 37350, 37103, 32602, 30555, 21388, 31741, 34753, 17169, 17339, 31338, 34364]
31190	[12414, 5980, 512, 28470, 35724, 4744, 17078, 21453, 34091, 24051, 4842, 9971, 313, 14898, 35576, 34093, 37498, 15046]	[257, 17078, 34093, 24051, 14898, 21453, 306, 3027, 35576, 15046, 29576, 313, 21565, 9971, 17085, 17077, 35724, 34094, 34091, 22827, 35723, 37498, 512, 33165, 17079, 17080, 15045, 457, 32525, 22007, 4808, 5992, 329, 36677, 5980, 120, 22901, 28614, 9591, 495, 17075, 28470, 21776, 12020, 15041, 6013, 4744, 4842, 26353, 311, 157, 12021, 4811, 17084, 28632, 375, 3031, 21953, 496, 12129, 227, 5984, 8431, 355, 15044, 17076, 17082, 20878, 164, 22800, 426, 26351, 418, 162, 15048, 487, 465, 4805, 12414, 4825, 26359, 5927, 121, 2988, 17086, 468, 4886, 6010, 4836, 248, 28612, 28865, 22825, 36523, 34089, 10729, 9593, 322, 21454, 28615]
31191	[8115, 21041, 21176, 15832, 37185, 22190, 22187, 6335, 5886, 34488, 38020, 35189, 36994, 37182, 6368, 34636, 28426, 36318, 10000, 23714]	[9873, 8106, 36314, 28778, 5030, 36318, 8110, 33594, 24440, 22190, 28424, 22187, 8117, 37178, 35189, 33097, 34487, 8114, 28423, 32577, 25540, 30025, 8115, 37182, 34488, 21176, 28426, 6351, 34636, 9878, 10000, 32362, 9874, 34708, 32850, 8109, 28922, 35077, 28550, 31659, 23714, 32845, 36308, 6335, 5027, 8096, 36393, 24309, 13349, 32812, 12229, 21041, 28197, 37185, 36022, 35349, 35729, 34886, 36341, 754, 23029, 25537, 13363, 28565, 21795, 36994, 32601, 15832, 12231, 13339, 12568, 22189, 6599, 36995, 13354, 35730, 13341, 34889, 28200, 15778, 34552, 33260, 11414, 37509, 8523, 18233, 7859, 13622, 25442, 33954, 15781, 35539, 8111, 21182, 12216, 9875, 30821, 5886, 25542, 36899]
31192	[17897, 26588, 27322, 22849, 27482, 24327, 21420, 33368, 22859, 22857, 28285, 24732, 28500, 27555, 7387, 28385, 23963, 27617, 19515, 26972, 36887, 30448, 24166, 20974, 20947, 35093, 35099, 37925, 27087]	[24166, 27617, 11124, 19515, 24183, 24163, 30448, 22849, 35093, 32013, 35096, 22298, 27322, 22859, 27534, 25083, 26462, 20940, 7363, 28385, 7387, 27482, 27511, 22857, 20349, 17897, 35099, 29260, 22860, 29858, 25717, 22750, 21421, 31097, 11469, 11470, 30914, 26474, 35103, 27448, 30544, 28453, 27029, 11474, 27555, 26588, 20256, 31064, 21420, 27087, 25778, 23117, 36887, 16018, 31349, 35098, 28520, 4010, 29309, 28166, 20968, 32146, 24327, 20974, 11464, 27048, 32566, 25201, 23968, 28580, 24732, 28500, 22853, 36607, 27169, 34895, 27814, 23601, 33860, 27635, 30271, 26972, 22850, 17819, 34658, 22828, 33368, 27525, 22848, 8083, 32703, 11471, 10736, 32298, 20168, 22463, 17823, 29465, 31446, 30390]
31193	[36707, 24040, 8415, 5074, 22144, 9291, 18791, 9278, 30243, 3568, 5325, 7428, 31494, 2637, 22546, 709]	[783, 9278, 3647, 11636, 5325, 6659, 3245, 2902, 9989, 13038, 10482, 9279, 2706, 24040, 8696, 33066, 5339, 2012, 2637, 20510, 3600, 13035, 31494, 10465, 15474, 10463, 12015, 9291, 7428, 13031, 3811, 18791, 8692, 9244, 2964, 9553, 7873, 8278, 8016, 22144, 7261, 1826, 22546, 10752, 28902, 18170, 5395, 9285, 657, 13028, 709, 8415, 21352, 2182, 21405, 9501, 9569, 3525, 26572, 5074, 30243, 16625, 16623, 2963, 14582, 4963, 9286, 9287, 22412, 2014, 28892, 852, 3651, 11071, 12899, 13033, 25860, 10431, 5024, 36707, 2906, 710, 13026, 5378, 8667, 10508, 11384, 30746, 28915, 15444, 3480, 2791, 3284, 15439, 3771, 3806, 1860, 12017, 7426, 5063]
31194	[20919, 25083, 33178, 17807, 35028, 31724, 27695, 27083, 30265, 32536, 18510, 23117, 27301, 37781, 25891, 37156, 37381, 28586, 29785, 28151, 36799, 27744, 26588, 27706, 28652, 36026, 27302, 34127]	[18510, 31352, 17807, 32867, 20168, 35038, 16635, 27161, 17778, 27555, 24169, 28586, 34003, 17816, 28385, 35498, 11124, 34659, 25072, 28652, 19264, 27706, 28393, 30271, 30267, 30448, 17801, 25087, 32536, 30988, 33342, 27919, 17824, 32864, 35041, 23734, 27744, 27301, 34579, 28299, 23117, 17780, 18322, 35028, 30544, 27490, 32939, 3938, 27329, 35030, 33946, 27083, 34815, 27379, 27355, 30265, 17787, 31370, 27741, 32862, 17762, 29313, 26548, 27093, 23654, 27075, 25891, 24723, 32056, 33739, 36928, 27680, 27582, 17808, 37156, 25988, 28396, 28151, 24575, 33873, 27695, 27437, 30766, 27557, 33180, 27640, 17773, 35036, 25207, 29465, 37781, 9081, 27727, 27586, 25083, 17802, 27302, 27234, 29259, 27070]
31195	[688, 25613, 22760, 9494, 11040, 6654, 2168, 9501, 88, 8699, 2017, 28142, 12915, 11894, 669, 2022]	[786, 11894, 2022, 3489, 4497, 88, 6652, 3245, 2019, 676, 9494, 6654, 2737, 2168, 16361, 868, 9501, 1718, 6254, 688, 737, 3259, 722, 22760, 2014, 669, 674, 5685, 87, 813, 693, 79, 7881, 7424, 2902, 821, 19709, 3497, 9012, 981, 82, 0, 28142, 1826, 8399, 7392, 25613, 1682, 657, 2012, 69, 710, 6653, 731, 721, 3129, 5906, 649, 2017, 8699, 1717, 81, 665, 7324, 1445, 3421, 783, 4914, 5489, 93, 75, 1547, 4711, 1551, 12915, 11040, 711, 11732, 3307, 774, 19291, 773, 2941, 15, 8392, 8556, 855, 2808, 811, 92, 709, 4331, 6159, 6951, 30403, 1853, 4590, 3061, 7422, 9502]
