user_id	user_ground_truths	user_top_k_prediction
51247	[48167, 60751, 47480, 89174, 49332, 60634, 67048, 39974, 89173, 69710, 72211, 67540, 59578, 65183, 59577, 57066, 58360, 61767, 74347, 82103, 63574, 79844, 55498, 54754, 64570, 51560, 89657, 84326, 69400, 59208, 62037, 55699, 75760, 59805, 72882, 77814, 78125, 42738, 72350, 72381, 69526, 82331, 77517, 9042, 37930, 71721, 71725, 84877, 79847, 73301, 89175, 74106, 73833, 51442, 66877, 65188, 68582, 87481, 79660, 53933, 66875, 56752, 36472, 48138, 58897, 51422, 26168, 77417, 46696, 63554, 74931, 72915, 48883, 83248, 61344, 84934, 81378, 72821, 63291, 80175, 89824, 73264, 85713, 74112, 88316, 89176, 87238, 66873, 83004, 59207, 68207, 45359, 47478, 47477, 73027, 65654, 60762, 38722, 74341, 78499, 53851, 74625, 74624, 73355, 86662, 77255, 83001, 84375, 54164, 85664, 82653, 68203, 75654, 66897, 55129, 76038, 79724, 75655, 75653, 75656, 75657, 85099, 88584, 91310, 71072]	[53946, 56362, 66899, 56752, 63567, 58864, 53933, 66873, 51455, 59582, 66877, 66875, 66887, 48843, 47335, 59944, 74931, 65655, 64570, 55504, 56758, 59207, 60588, 67048, 66869, 56747, 77516, 75657, 51453, 68576, 64415, 83001, 37245, 59208, 75653, 59805, 51457, 28739, 43620, 64435, 74617, 85252, 68207, 63572, 59194, 55498, 64566, 69400, 70690, 75035, 86662, 43619, 74345, 61355, 68591, 59576, 68600, 61950, 82106, 72982, 83304, 47481, 60189, 57463, 79783, 63557, 62037, 43621, 60633, 56744, 63570, 74897, 65531, 60751, 85664, 63302, 82103, 68210, 68517, 59742, 48883, 65183, 66872, 47478, 38762, 69710, 60762, 58903, 51964, 74233, 71470, 60680, 60752, 63574, 79847, 59578, 82470, 67540, 62563, 55257]
51248	[50521, 29683, 49679, 55974, 50525, 55975, 89555, 48642, 64984, 54659, 36468, 38959, 52860, 68971, 50498, 55976, 55977, 71044, 71045, 71047, 71048, 71049, 80303, 50499, 38761, 52863, 59337, 63816, 75015, 79391, 79961, 79393, 45797, 49724, 38718, 60477, 62694, 59807, 80294, 56217, 45974, 36472, 28804, 59805, 56481, 77528, 77226, 41124, 68601, 48883, 64993, 64501, 75080, 81721, 54337, 55513, 80300, 50151, 55514, 70121, 80520, 80521, 86353, 49709, 86983, 80192, 64235, 64499, 75034, 64543, 86002]	[59805, 38753, 54666, 43750, 28809, 50525, 54659, 55339, 49679, 42725, 63815, 68341, 49716, 61378, 42728, 48814, 42726, 63818, 68177, 36471, 36462, 36468, 63294, 38959, 50515, 50513, 65136, 36463, 60762, 49138, 49843, 50526, 59337, 54677, 57632, 71049, 80303, 36448, 36474, 68344, 55976, 80521, 55977, 64081, 77226, 50514, 38680, 71047, 61296, 56469, 38718, 80300, 41918, 38961, 69239, 71044, 71046, 63816, 52836, 71048, 64499, 68601, 55974, 48383, 55975, 50521, 80296, 48900, 62562, 52867, 75034, 76960, 45974, 76265, 50498, 72939, 65525, 41914, 44891, 50527, 38738, 66661, 80294, 50523, 53779, 70121, 38720, 41906, 37291, 52844, 52850, 60477, 38750, 80192, 61975, 60899, 55500, 75072, 63749, 52863]
51249	[69123, 69122, 67831, 87688, 69127, 87693, 85234, 87700, 69129, 60572, 87702, 87703, 85239, 87697, 69134, 88827]	[69129, 87697, 66772, 69125, 69123, 87708, 87702, 87700, 69127, 85239, 69119, 90192, 69128, 87698, 87709, 85235, 69133, 85245, 87713, 87695, 69134, 69121, 85233, 67831, 69142, 87703, 88827, 87682, 87688, 80373, 85234, 85237, 89966, 85240, 67846, 66774, 69135, 69122, 87706, 82496, 87693, 81926, 88923, 87699, 85236, 85243, 89965, 76191, 87707, 90003, 69156, 89967, 69132, 87710, 87694, 90637, 85242, 69137, 69140, 88920, 87689, 66782, 90606, 88919, 87692, 69131, 87696, 87711, 69145, 69141, 65686, 85025, 66779, 76127, 76356, 90005, 87712, 85022, 90452, 69139, 69126, 60572, 87938, 55440, 90007, 66786, 87705, 88072, 69136, 89324, 89973, 90453, 69130, 69143, 69149, 90605, 85238, 88924, 69117, 66789]
51250	[20912, 68061, 14316, 52218, 509, 20537, 65517, 53825, 72362, 18447, 56629, 37240, 70876, 43417, 53244, 70904, 67392, 82224]	[28793, 54601, 65517, 20537, 52424, 53355, 47661, 47664, 48396, 56963, 28820, 53357, 56629, 509, 48413, 72362, 53825, 53654, 68916, 70904, 31862, 53244, 49666, 52218, 18447, 8224, 41406, 66720, 28172, 57461, 528, 28845, 14316, 82224, 523, 67817, 20184, 43417, 41802, 70876, 68061, 19074, 53356, 64304, 59280, 48145, 37240, 19882, 46357, 16146, 43640, 45993, 41619, 67392, 48169, 46359, 37067, 64222, 28812, 542, 48392, 20912, 31863, 48373, 31869, 16579, 59625, 34468, 19848, 48159, 28810, 56866, 47656, 42799, 3743, 59104, 21031, 57569, 18449, 53846, 53830, 16277, 60903, 21365, 11064, 31861, 59624, 38955, 47281, 31865, 17865, 21156, 45901, 53841, 28768, 19349, 18379, 53855, 54611, 47669]
51251	[59758, 82525, 58398, 80020, 49852, 51071, 48107, 69573, 70600, 73825, 70820, 77028, 54381, 48125, 84297, 55510, 72996, 64235, 43634, 61503, 90487]	[62506, 68672, 62000, 43506, 51604, 43417, 64605, 59544, 70005, 62195, 53514, 70824, 70600, 51545, 48107, 48176, 57768, 68123, 64925, 41403, 48159, 71847, 45653, 52944, 78831, 57627, 47128, 43634, 51610, 74836, 70820, 43750, 49852, 68674, 84297, 51608, 31479, 73825, 71578, 45822, 48194, 52960, 48125, 43415, 71580, 51071, 68309, 70398, 52932, 69978, 50399, 43412, 41735, 48642, 78312, 52853, 90487, 76591, 71658, 55443, 77028, 73181, 72996, 48373, 43420, 52231, 45552, 63855, 64235, 54381, 57461, 54737, 50395, 67764, 65813, 69950, 63527, 58336, 78315, 44159, 67817, 70876, 45678, 51616, 38959, 72274, 67476, 58928, 42612, 52657, 56892, 76137, 47042, 42354, 55659, 74567, 71145, 8193, 55666, 80020]
51252	[62000, 72613, 71145, 19441, 68672, 57619, 72614, 73182, 75299, 43634, 51608, 78312, 53855, 57598, 73782, 68528, 60312, 82223, 61233, 58823, 73783, 59620, 72953, 41551, 28879, 72105, 70398, 81431, 70533, 87212, 72277, 77997, 51616, 60381, 75307, 68674, 68678, 80251, 51631, 20495, 21172, 68309, 71658, 74838]	[62000, 68672, 68674, 68309, 71658, 62506, 43634, 57627, 43506, 52932, 43417, 68678, 71145, 76203, 64605, 59544, 13013, 72613, 71578, 51071, 52463, 73182, 8193, 57619, 49853, 78831, 41551, 63855, 57598, 41403, 73782, 78312, 52944, 55303, 54501, 769, 72614, 55659, 51545, 70820, 48176, 61389, 70398, 51616, 45678, 71063, 42614, 53855, 70824, 68528, 43420, 51608, 72953, 73783, 65814, 57768, 59620, 61385, 70005, 45653, 78315, 58063, 38553, 80020, 51532, 41394, 73779, 20010, 45552, 74567, 71583, 18510, 68123, 72274, 58825, 40518, 72105, 47238, 57461, 55326, 60418, 76591, 72277, 48159, 41392, 58823, 82223, 58336, 54568, 47128, 74836, 55306, 55937, 45822, 60312, 40692, 53936, 13033, 73825, 61192]
51253	[69989, 80262, 6832, 70684, 88031, 84417, 51998, 52763, 78782, 59532, 15603, 17426, 83453, 80708, 58377, 62382, 44156, 36879, 55428, 72013, 87327, 88852, 42767, 33190, 38070, 3362, 30233, 66317, 84077, 82449, 81712, 74836, 83128, 60912, 3615, 17526, 61916, 76166, 46118, 77349, 36850, 75250, 54387, 70282]	[9026, 55428, 60248, 70684, 44159, 28250, 60912, 57302, 36850, 38232, 11975, 68220, 75862, 22637, 30233, 60154, 54425, 82197, 72249, 47282, 61455, 55632, 61916, 53448, 76591, 66036, 53734, 74836, 36846, 8187, 80186, 42767, 83453, 60245, 38070, 35027, 58732, 72013, 55677, 78374, 73107, 77349, 72432, 88031, 59119, 68634, 66317, 27739, 61003, 75250, 71781, 44451, 51665, 63852, 56192, 55436, 50865, 33190, 59532, 56247, 60869, 72871, 54223, 54226, 84417, 17892, 13763, 78782, 60396, 53169, 42508, 87927, 57324, 81712, 46929, 64309, 67746, 72152, 17211, 60136, 22706, 58379, 3615, 42330, 50454, 60808, 22405, 46447, 87254, 71892, 60846, 44156, 69989, 34902, 48330, 60021, 45117, 24847, 44469, 50876]
51254	[41832, 65049, 47830, 22405, 69768, 76849, 69573, 57769, 62195, 52960, 70684, 69950, 83364, 72274, 72124, 64501, 64235, 64411, 24973, 75279, 75796, 48642, 68164, 71197, 75017, 43932, 59476, 56850, 84771, 88167, 87053, 83755]	[43506, 62000, 52960, 57768, 68123, 64605, 57627, 62506, 51616, 74003, 71578, 62195, 51604, 50399, 52944, 63527, 69950, 45822, 41735, 41403, 13763, 44159, 51610, 66135, 59544, 71847, 43417, 70820, 48578, 51608, 71197, 57769, 84771, 42354, 76138, 22405, 47126, 55984, 46489, 78831, 70824, 87053, 53514, 74836, 70398, 45678, 44641, 70684, 58928, 48642, 70005, 63528, 88167, 47128, 58755, 47830, 66511, 41832, 59476, 53151, 67958, 68672, 74567, 52290, 37594, 50395, 70795, 54659, 68405, 61873, 52966, 56258, 56850, 52231, 52932, 60528, 78253, 43634, 55370, 68164, 45653, 51071, 28918, 71583, 65049, 80020, 72614, 55443, 64235, 71145, 86169, 55427, 61654, 43932, 55303, 69978, 55659, 57628, 64411, 56892]
51255	[59576, 84113, 46372, 55502, 87357, 75710, 73829, 81057, 81551, 83382, 73280, 51574, 38753, 54666, 64562, 69177, 55501, 75041, 24975, 38680, 79763, 79559, 42727, 63748, 51557, 74201, 51560, 42732, 80551, 51961, 83924, 63276, 58897, 67841, 51459, 85108, 83002, 74786, 42734, 38718, 47341, 74244, 45974, 51571, 58898, 45976, 89565, 85183, 75101, 88569, 48642, 45978, 86906, 54166, 48374, 86992]	[42725, 42726, 38753, 42728, 55502, 59576, 43627, 63748, 42727, 43628, 78122, 59805, 38728, 54723, 50523, 51459, 53945, 64594, 36471, 53024, 50526, 50525, 64500, 59330, 45974, 52839, 48883, 55503, 45978, 54659, 45971, 78657, 78129, 48193, 72930, 64545, 74244, 70873, 38718, 48837, 82306, 55501, 40191, 66909, 54666, 74901, 74211, 42732, 51574, 54662, 74038, 48500, 60189, 64566, 54166, 37291, 51569, 54701, 60762, 65532, 70872, 38959, 61983, 38750, 42733, 82141, 52860, 83382, 67529, 79537, 41232, 67841, 78100, 59338, 73271, 64592, 57052, 55950, 65531, 81057, 64598, 42734, 68566, 53018, 52565, 79847, 47335, 73829, 67540, 71308, 87496, 68600, 65136, 80527, 64508, 59337, 61977, 81543, 64521, 74039]
51256	[10395, 69131, 85234, 69119, 69132, 69127, 87690, 85235, 87697, 87696, 87698, 87699, 85237, 87700, 69118, 69125, 85242, 85240, 66772, 90452, 87705, 69135, 69136]	[69129, 87697, 69125, 66772, 69127, 87700, 87708, 69119, 87702, 69133, 87698, 87713, 85239, 85245, 90192, 85233, 87709, 85240, 69123, 87695, 85237, 69135, 80373, 69128, 87688, 69142, 87706, 85234, 65686, 89966, 67846, 88923, 85235, 69156, 66774, 88827, 87699, 85236, 67831, 76191, 69121, 85242, 89965, 82496, 89967, 90637, 69132, 87696, 69137, 87703, 87712, 66782, 69131, 69136, 76356, 87938, 85243, 90003, 87711, 87689, 87694, 69141, 66779, 76127, 90005, 69126, 87705, 55440, 87692, 89973, 90452, 88920, 88919, 87707, 87710, 81926, 69134, 90453, 87682, 69145, 69143, 69140, 88072, 69130, 69122, 90606, 85022, 66786, 87690, 69139, 69150, 69149, 66789, 90193, 88924, 90007, 85025, 69151, 69152, 35499]
51257	[78314, 47476, 62881, 72909, 70880, 87904, 64501, 76593, 83195, 59120, 13528, 75712, 52966, 72910, 70401, 75017, 75707, 64235, 88715, 70684, 59588]	[59588, 59120, 62684, 60945, 52966, 70684, 53514, 28918, 54659, 55118, 61265, 70401, 75025, 72911, 76591, 74836, 72910, 48167, 60946, 55370, 47476, 52567, 64501, 75712, 70159, 47477, 66259, 76593, 75707, 71308, 53927, 79043, 60955, 42354, 53659, 60035, 70880, 60016, 47341, 48883, 43417, 50399, 56747, 79837, 70908, 48842, 41755, 67817, 55630, 82846, 59203, 48176, 70896, 73806, 63660, 86693, 70303, 43750, 60024, 51585, 53934, 48642, 13763, 55625, 58930, 52813, 71372, 64235, 53918, 76115, 43627, 71562, 76166, 28721, 63303, 87904, 58881, 30233, 48489, 78374, 75693, 65436, 9026, 76061, 42339, 72909, 71897, 60944, 62506, 68663, 55950, 43628, 62881, 69682, 84297, 37172, 27415, 76003, 74696, 82275]
51258	[48958, 68017, 78948, 28918, 63722, 60945, 13763, 42339, 55624, 13491, 65022, 56248, 89984, 55469, 73211, 29862, 1396, 51747, 34054, 73131, 56747, 68661, 83279, 60953, 64610, 62684, 41759, 60950, 26544, 59588, 87562, 55118, 58881, 78645, 76229, 57868, 88422, 68546, 81936, 58962, 16879, 72044, 75280, 71562, 79622, 75770, 87803, 46351, 51440, 60959, 46354, 72910, 50272, 74008, 43242, 69397, 75025, 74593, 68634, 50270, 77384, 74993, 37277, 82578, 74936, 84756, 86165, 53671, 71201, 49861, 82274, 52556, 57664, 51728, 73247, 56441, 43243, 53912, 71595, 61351, 69863, 89280, 43244, 87433, 56405, 72175, 71147, 43224, 74147, 71703, 72327, 81875, 50399, 84362, 49845, 85787, 56475, 81365, 53254, 60033, 60037, 87808, 55190, 70171, 60669, 56272, 64098, 77751, 80697, 72768, 61328, 48642, 69113, 70284, 69392, 70224]	[28918, 50399, 71562, 70159, 43242, 47477, 60945, 75278, 64610, 34526, 59588, 63303, 59120, 53774, 60035, 68629, 70908, 67577, 55118, 69397, 48389, 71685, 28721, 53918, 49851, 43679, 69863, 61873, 81875, 71695, 24986, 55370, 53654, 64202, 51585, 62166, 54165, 73694, 78362, 62684, 53927, 65894, 69392, 34469, 59110, 58924, 59664, 70401, 57517, 75770, 47792, 53659, 72327, 49491, 13763, 16879, 66147, 56747, 47476, 75275, 82276, 54068, 24975, 7685, 74837, 41578, 71595, 74993, 49380, 66377, 27415, 46058, 65897, 75735, 76247, 75731, 49967, 54817, 87562, 75280, 68661, 81191, 66214, 53653, 76235, 75707, 64109, 52276, 42339, 61265, 65785, 70022, 56272, 37064, 57519, 52567, 84770, 74696, 70303, 49535]
51259	[769, 13033, 41752, 36683, 39777, 69000, 39572, 64129, 69223, 57280, 65470, 49713, 29936, 62125, 10906, 46225, 40141, 21134, 50825, 49638, 55653, 53536, 73490, 83973, 67945, 48466, 51224, 48789, 43575, 64141, 64134, 49704, 46149, 68442, 66171, 49726, 59997, 76309, 58803, 41756, 59958, 63618, 53553, 78009, 53979, 53554, 59380, 82487, 75057, 81395]	[44487, 43522, 10901, 27344, 13033, 50475, 52463, 37233, 49731, 40833, 21170, 10908, 10907, 49708, 39810, 27341, 71272, 39902, 41752, 49726, 769, 60104, 59998, 43250, 37173, 39572, 59997, 39615, 55312, 48789, 48619, 46223, 53536, 53554, 29936, 43575, 59958, 48685, 48074, 66336, 53540, 41401, 62944, 64135, 65846, 67455, 49718, 49714, 36679, 35447, 49634, 10906, 10915, 64129, 41392, 40142, 27354, 36880, 52937, 74168, 55322, 49638, 57987, 36681, 63983, 57076, 26211, 69688, 59991, 50822, 52090, 55386, 36683, 68461, 59364, 36881, 50833, 59993, 51249, 33700, 50821, 42619, 63194, 48796, 40225, 36680, 60103, 13024, 21134, 77986, 48795, 51251, 41709, 69223, 49703, 66171, 48780, 65330, 39777, 39900]
51260	[27211, 85142, 33574, 64820, 24194, 52459, 72720, 81944, 87171, 42833, 52456, 43254, 87127, 62734, 44556, 42822]	[24194, 40335, 43254, 42781, 42833, 45196, 28644, 36037, 44753, 52459, 36033, 41004, 29144, 52475, 949, 52443, 52437, 44754, 52456, 40327, 47826, 42780, 53722, 673, 44755, 29147, 61747, 72720, 48449, 56117, 59922, 36582, 55433, 87171, 81944, 46448, 47523, 87127, 52465, 53173, 60965, 79353, 51880, 1024, 48847, 67068, 42831, 74258, 37602, 37732, 52444, 48737, 44426, 65296, 41450, 62734, 44743, 80273, 45449, 22794, 52449, 33574, 52451, 52460, 79876, 55603, 13053, 79433, 72718, 55962, 79434, 72719, 85142, 45450, 35762, 45199, 42216, 23162, 45197, 50584, 61255, 52463, 86581, 8354, 61256, 28880, 42822, 64820, 30349, 46450, 52458, 42565, 66119, 6585, 44556, 79354, 45198, 39192, 52452, 769]
51261	[50399, 58978, 75648, 63766, 68526, 66112, 66113, 70937, 43679, 72044, 69661, 52488, 28783, 45837, 55370, 63303, 62504, 46058, 69896, 60945, 43700, 15006, 55276, 39974, 67048, 55257, 19887, 77658, 83036, 47477, 53889, 58950, 70159, 79072, 56076, 31848, 88566, 86186, 83771, 14107]	[67577, 28721, 58924, 26544, 63303, 50399, 61873, 68319, 51531, 55370, 52488, 53922, 48674, 34054, 57517, 70159, 43679, 28783, 39487, 55469, 39742, 51932, 13491, 39974, 56747, 53889, 28918, 41759, 36843, 50411, 13763, 67048, 47477, 47792, 16879, 71562, 70977, 66112, 46334, 74632, 47474, 42684, 70691, 55444, 21700, 42769, 63766, 62181, 56076, 58978, 58943, 54321, 71716, 68629, 70937, 62513, 68770, 40220, 59664, 70081, 42770, 58144, 79072, 58944, 53774, 69436, 28722, 55276, 62169, 34193, 58928, 48248, 28996, 58930, 66113, 63174, 66753, 40623, 73170, 69388, 47476, 46058, 36871, 51853, 64814, 51585, 53254, 16285, 48167, 51482, 59798, 55216, 69380, 60945, 49250, 39973, 75562, 69870, 86186, 77652]
51262	[35059, 64658, 38527, 57124, 27071, 66013, 38270, 87201, 44253, 73330, 23227, 62510, 10761, 24175, 6301, 27574, 54196, 46768, 44404, 44240, 37073, 33424, 33025, 6850, 24596, 63699]	[24175, 10761, 6850, 30826, 73330, 6301, 26505, 66013, 38270, 12373, 27071, 44240, 35680, 12360, 77274, 29171, 30780, 13004, 44404, 27523, 23227, 7950, 41786, 38527, 4237, 10039, 38272, 927, 65373, 48588, 46768, 40971, 8706, 54196, 5159, 22022, 63699, 30793, 24596, 56247, 44253, 35368, 38827, 50456, 37073, 34768, 31156, 42009, 57721, 42153, 39935, 25376, 9023, 66758, 53138, 58327, 27068, 50696, 12506, 53454, 66345, 10337, 33633, 68669, 50553, 83611, 65163, 33025, 27054, 40982, 56914, 75687, 72111, 29217, 40461, 62863, 7087, 35059, 57807, 29716, 41234, 64225, 62510, 64658, 52763, 1072, 62519, 67746, 45813, 35856, 66805, 35373, 51646, 47915, 38072, 43719, 26980, 45812, 5225, 44956]
51263	[38664, 38675, 67127, 74242, 61375, 48155, 46702, 55867, 55939, 90084, 55515, 60357, 64508, 58896, 66803, 73780, 73781, 65575, 72941, 46378, 75992, 75538, 68606, 83261]	[42728, 42725, 42726, 48883, 43750, 48171, 36448, 59805, 73781, 48164, 36471, 43627, 38753, 36464, 72941, 43628, 61262, 76442, 52558, 58906, 48840, 73780, 65531, 49138, 50506, 75992, 52559, 64994, 52839, 61378, 64522, 26553, 26542, 42724, 55515, 68606, 61983, 75065, 48193, 43620, 68605, 48496, 65538, 48814, 78647, 42729, 53945, 66803, 65530, 42738, 42730, 60344, 48155, 38664, 60357, 38680, 53307, 55501, 67127, 70873, 46695, 65532, 42727, 78629, 41912, 61374, 60351, 73280, 65575, 45974, 38663, 60211, 38675, 43619, 63748, 60352, 50151, 52565, 42723, 46709, 80686, 57632, 50523, 82306, 63294, 41906, 58795, 48175, 48438, 55867, 64250, 53024, 53941, 36449, 46702, 38762, 54662, 61977, 72943, 48639]
51264	[75574, 79808, 45822, 51461, 74567, 68674, 68678, 71658, 49853, 57461, 62506, 53843, 51616, 47686, 71586, 48578, 65824, 57630, 70729, 46489, 59621, 70748, 62807, 37239, 43417, 57627, 82468, 62812, 77800, 57526, 68916, 64605, 64222, 56367, 54910, 53654, 54587, 86511, 73678, 62011, 61235, 62104, 73875, 49856, 88573, 61072, 61073, 65516, 67129, 55510, 75952]	[43417, 59544, 62506, 48578, 60903, 57461, 43420, 53855, 70005, 59625, 67817, 68672, 45552, 70398, 43415, 43412, 51461, 48373, 55659, 70824, 57627, 46489, 55443, 51545, 71579, 37172, 64605, 62000, 78831, 62807, 72274, 54661, 58336, 82468, 51608, 68674, 65221, 76137, 48176, 43224, 43468, 51534, 43506, 37277, 70820, 71580, 58063, 57630, 68916, 54717, 54629, 61070, 38703, 63016, 68123, 74169, 76203, 54530, 55385, 61073, 49853, 62812, 41403, 52944, 53244, 43469, 54601, 57526, 76206, 18760, 61072, 61235, 48159, 70904, 54910, 63855, 78312, 62806, 71063, 53944, 70790, 59896, 73058, 52424, 45632, 53514, 48170, 74003, 56945, 55667, 54737, 68091, 73912, 71583, 47661, 71658, 81896, 53151, 57768, 70911]
51265	[50475, 87693, 90192, 60572, 87042, 69122, 45822, 69134, 87709, 81118, 85235, 90606, 87708, 90605, 87703, 79114, 85897, 85627, 87710, 81926, 69139, 87695, 85022, 87682, 69121, 69145]	[69129, 69123, 66772, 87697, 69134, 87682, 87708, 85235, 87702, 69125, 69128, 69121, 87709, 90192, 87700, 87695, 87698, 69122, 69119, 87693, 69127, 85239, 87703, 69142, 87713, 67831, 66774, 85233, 88827, 69133, 81926, 85244, 85245, 85022, 85627, 87706, 87688, 81118, 60572, 85234, 85025, 82496, 89966, 90606, 80373, 87707, 87710, 85237, 67846, 85240, 41832, 66782, 88923, 85243, 85897, 69145, 69135, 76191, 69140, 87699, 90003, 69139, 87694, 89965, 85236, 90605, 90637, 88919, 69132, 65937, 88920, 87042, 69156, 73900, 87692, 66779, 88999, 89324, 89967, 87696, 87711, 55440, 44206, 69137, 87689, 69141, 69131, 65686, 66786, 76356, 85242, 90007, 85628, 69149, 87938, 89713, 78513, 69126, 90005, 90452]
51266	[38905, 68744, 43340, 7138, 53621, 59807, 22843, 52728, 22447, 40471, 61617, 16555, 64028, 58930, 48587, 67717, 87140]	[37064, 8187, 36845, 48577, 42346, 14527, 14768, 64102, 49050, 52728, 50727, 46526, 9026, 48267, 48587, 67717, 61617, 42355, 53621, 54425, 26110, 53255, 45737, 68543, 60250, 55088, 55278, 40331, 50859, 11975, 53159, 43902, 50140, 17892, 7891, 26210, 7118, 46339, 36533, 46447, 57759, 22447, 30253, 50876, 9693, 40471, 60999, 49890, 69659, 59798, 16555, 49788, 71360, 36840, 42339, 68744, 45121, 46493, 35027, 42349, 15179, 59807, 46644, 13763, 55677, 46186, 59399, 42350, 42352, 38905, 58930, 59400, 61986, 7919, 64028, 7138, 61870, 87140, 30283, 44010, 42354, 16529, 76297, 7950, 49790, 33869, 61856, 43340, 22843, 56191, 67713, 57689, 33466, 13515, 36886, 17825, 64104, 62315, 55218, 54195]
51267	[71942, 44515, 70824, 63729, 72841, 53947, 86777, 88278, 78658, 88279, 66318, 62195, 60154, 66671, 55437, 24163, 53035]	[51559, 63729, 78658, 65384, 55437, 72841, 88278, 51628, 86777, 66318, 53947, 53035, 88279, 67817, 62807, 55443, 55666, 44515, 67260, 70824, 68317, 70005, 62195, 24163, 64605, 66671, 78374, 62812, 62264, 37277, 71942, 68634, 63023, 62806, 72845, 68953, 83963, 86676, 44245, 36879, 53942, 73058, 88573, 37172, 71042, 77357, 76586, 55659, 60485, 49049, 73107, 74691, 38033, 60489, 49852, 53855, 62506, 57883, 43417, 85168, 68316, 72910, 38712, 88732, 71580, 72996, 73181, 73059, 54723, 56984, 83502, 70865, 80463, 46857, 81331, 43627, 43415, 60154, 74836, 53019, 38745, 86852, 83453, 44228, 82702, 63852, 67106, 57894, 57846, 65386, 52944, 65482, 78365, 81896, 65385, 9026, 88267, 15467, 48489, 46489]
51268	[61367, 80200, 64562, 87358, 63749, 69177, 59795, 54333, 59578, 79459, 46708, 80244, 64588, 58898, 38738, 70688, 79092, 51444, 42727, 59805, 79847, 63748, 42732, 74359, 62563, 54334, 42733, 65532, 81433, 74038, 74039, 63750, 42734, 68200, 84415, 83248, 75088, 51556, 45978, 45979, 85159]	[42728, 42726, 59805, 38753, 42725, 61378, 65531, 42724, 65530, 52839, 65532, 48883, 64994, 50523, 42730, 74038, 74039, 42729, 61369, 52565, 45974, 52860, 42727, 83248, 66899, 65538, 48496, 43628, 54659, 71308, 53945, 42738, 52848, 58906, 76442, 59338, 53020, 42723, 52559, 75714, 47379, 64588, 63748, 59333, 64549, 60762, 38959, 61262, 36471, 65526, 77537, 43627, 51459, 64522, 72941, 61374, 59578, 48171, 43619, 64545, 68605, 43750, 43620, 55506, 67538, 38751, 63732, 50525, 54666, 65536, 64598, 77226, 61710, 58898, 42735, 58864, 66907, 63224, 61360, 59576, 45971, 53307, 64561, 85159, 51457, 66661, 82306, 48164, 80296, 64573, 74345, 57066, 78030, 43621, 48843, 72883, 64581, 63734, 74931, 36473]
51269	[42729, 82276, 55370, 54564, 52813, 82293, 50399, 59588, 79043, 70908, 81552, 53898, 68208, 53918, 62037, 42738, 48814, 26541, 26547, 36449, 64428, 62561, 76442, 53945, 36464, 64598, 42731, 47477, 68206, 47474, 68207, 82033, 28723, 72597, 63725, 63734, 61710, 64448, 78594, 78101, 65535, 46696, 38753, 63554, 72915, 44891, 74931, 64611, 68576, 47475, 68580, 36303, 48900, 52836, 62693, 75072, 75107, 60357, 38716, 66355, 74085, 74359, 50513, 28782, 77226, 50514, 50515, 38961, 48500, 83832, 64450, 64457, 64586, 33466, 60762, 38706, 68601, 51967, 53031, 88909, 75275, 68600, 45359, 66338, 83123, 47478, 65538, 60213, 88592, 66430, 68658, 89885, 86357, 36457, 36458, 72932, 48653, 36473, 52848, 52968, 78640, 64898, 76025, 28721, 86547, 87843, 54547, 63240, 55677, 54675, 87027, 47991, 80570, 65136, 74093, 74090, 80520, 80521, 77667, 72884, 43624, 37291]	[43750, 48883, 48171, 42725, 42728, 42726, 65136, 48814, 48175, 59805, 54659, 48167, 38753, 60762, 26553, 37245, 36453, 36471, 36448, 48178, 52559, 52558, 50525, 48840, 42738, 26542, 38959, 80521, 53307, 47477, 49138, 63294, 28809, 52966, 63748, 50399, 47474, 70688, 36457, 61378, 53514, 46694, 64006, 74091, 57632, 48642, 36458, 48155, 52567, 52839, 59194, 64228, 50526, 50151, 55950, 28918, 48841, 70873, 48193, 60751, 50523, 38665, 79060, 64415, 39026, 58928, 70121, 59337, 46698, 36462, 43627, 64235, 55509, 61983, 60752, 69089, 56751, 55375, 65538, 43628, 76442, 71308, 36451, 80527, 53541, 38663, 43619, 80192, 48164, 38718, 43620, 41906, 41904, 38668, 52860, 41912, 48486, 52365, 52565, 53274]
51270	[64573, 42729, 42730, 70105, 42724, 48486, 81986, 65530, 70410, 71796, 42735, 48175, 80521, 48883, 68605, 59805]	[42724, 42723, 42729, 48164, 48496, 42730, 64561, 65530, 55965, 64549, 61262, 64550, 48171, 79906, 64579, 74834, 42725, 64552, 42726, 64551, 64573, 79395, 42728, 42722, 48672, 42735, 36471, 81503, 48883, 68605, 77950, 52559, 64522, 50506, 36464, 43750, 73903, 48178, 79330, 38753, 52558, 86270, 53308, 50523, 70873, 77951, 28809, 78647, 48175, 76442, 43619, 43620, 48486, 48840, 63744, 72040, 60211, 64462, 26553, 48814, 52839, 48165, 78629, 81986, 65532, 59805, 42727, 53311, 26542, 48841, 42738, 51944, 43615, 36453, 48193, 43627, 63821, 36448, 42737, 53307, 46694, 48155, 42732, 65531, 52565, 46698, 79090, 50151, 61983, 64545, 46697, 64611, 61360, 63748, 83942, 43621, 38718, 43628, 37245, 61374]
